ESN,Cycles_Since_New,Snapshot,Cumulative_WWs,Cumulative_HPC_SVs,Cumulative_HPT_SVs,Sensed_Altitude,Sensed_Mach,Sensed_Pamb,Sensed_Pt2,Sensed_TAT,Sensed_WFuel,Sensed_VAFN,Sensed_VBV,Sensed_Fan_Speed,Sensed_Core_Speed,Sensed_T25,Sensed_T3,Sensed_Ps3,Sensed_T45,Sensed_P25,Sensed_T5,Cycles_to_WW,Cycles_to_HPC_SV,Cycles_to_HPT_SV
103,3980,5,3,0,0,30282.280263602053,0.6698218882271845,4.311090064153143,5.8533851154197665,459.37906310006736,0.48947539964818104,4565.437983554441,0.0,1802.8734559532882,19621.991022153314,662.8307846127177,1391.00218328083,188.97849580696757,1982.8155912487948,18.219974865616066,1215.7812840813463,80,3470,810
103,3980,6,3,0,0,31010.280263602053,0.6745468676278192,4.179658910371803,5.698003545511832,455.9812310093038,0.47247612226968055,4557.260213053754,0.0,1793.2412123821266,19536.088882010656,657.8252331614495,1380.0733891907125,183.21056124696645,1968.138356591538,17.71025640363843,1206.303076199907,80,3470,810
103,3980,7,3,0,0,31005.280263602053,0.7296718657204706,4.180561596867554,5.985907192631743,463.92651981546044,0.46621029727104407,4461.728039181312,0.0,1770.0838542169774,19567.579749528184,664.8236481507694,1383.1742687899666,182.6190311417358,1958.2211035476441,18.100482324919692,1202.7745145403187,80,3470,810
103,3980,8,3,0,0,31009.280263602053,0.7323808968255121,4.179839447670953,5.999813744128893,463.7589467801198,0.4577173853640879,4443.966309464194,0.0,1755.4726424222767,19519.11448948089,662.7081055239255,1377.034797788699,180.1162481944874,1947.330576852173,17.948666441766854,1198.6255039375872,80,3470,810
103,3990,1,3,0,0,-101.71973639794506,0.10559388997050106,14.71715605354284,14.92225448089099,535.3100464358031,1.2397613003352346,6327.895485746041,0.0,1836.7765475202823,21011.283634525582,742.1354091763938,1570.9978708865347,448.3161006905161,2218.590564868048,41.003877218786315,1454.5575646743432,70,3460,800
103,3990,2,3,0,0,-49.719736397945056,0.2254198938796121,14.687508836691455,15.313537289768572,540.344155735645,1.2688608353705235,5875.6594395372695,0.0,1846.0357229604256,21097.21402048267,750.0469306201898,1582.58316139933,458.1353626212672,2230.556851066068,42.242658523940584,1457.290744153267,70,3460,800
103,3990,3,3,0,0,2146.280263602055,0.2976808846184808,13.602366359201092,14.551225543053606,543.8587558675525,1.1865788584965968,5569.817687003266,0.0,1842.3567880904855,21118.494728212107,754.4746607546388,1585.6401386854677,429.10930389570353,2230.9482089811463,40.02390933418303,1455.6080011642368,70,3460,800
103,3990,4,3,0,0,20824.280263602053,0.608648866433819,6.52861694233636,8.429210385619228,507.94790666805676,0.7114143069218745,4635.0210759882,0.0,1866.495082997742,20567.514904507898,725.1391622990315,1513.371942352242,263.9255510424416,2137.00543079488,25.404325267336304,1333.6424132972252,70,3460,800
103,3990,5,3,0,0,30362.280263602053,0.6593008935639459,4.2966470802211285,5.781814178956103,470.93606020771136,0.4825608873469844,4575.016626711343,0.0,1813.409427249991,19823.97635773474,677.7604155476142,1417.5714130139786,183.79273195076362,2022.1094079144382,17.818775563262037,1246.8843132692853,70,3460,800
103,3990,6,3,0,0,28855.280263602053,0.6581039130875665,4.610553167171057,6.197959261213658,478.631377903152,0.5183116118203809,4575.338535365192,0.0,1825.7455664990714,19981.93264657972,687.8808983821805,1437.6224203323234,196.39825701933142,2045.6215134382571,19.028093169681135,1263.2036505299643,70,3460,800
103,3990,7,3,0,0,30007.280263602053,0.6570328772255976,4.360737821419447,5.856843702808921,472.63580579729523,0.4939939695824038,4580.711525428356,0.0,1822.0894025535258,19880.22251148277,680.8418152668713,1424.8513151070433,187.4875844525197,2032.760882961212,18.1236564449467,1252.8334567863237,70,3460,800
103,3990,8,3,0,0,29108.280263602053,0.7226158678719599,4.555641101852516,6.480968207929563,484.45877843242266,0.40357610347814477,4281.379799821643,0.021391279397970933,1640.2408374558154,19415.000174280955,666.5784378762937,1366.4372485300785,161.85144921103023,1914.2332621586577,16.98595983700121,1218.8991838742604,70,3460,800
103,4000,1,3,0,0,850.2802636020549,0.1054048910924989,14.240436642489788,14.43848654475856,535.305961371938,1.2992076706031597,6251.126970321849,0.0,1898.1871203367652,21194.178346375757,751.3427716296927,1596.252463295894,460.4124241439189,2268.180257197643,41.44499475920272,1471.3000640343632,60,3450,790
103,4000,2,3,0,0,907.2802636020549,0.2292628884503442,14.212373366141444,14.835777712401885,540.0718966249403,1.329913466262368,5825.1312500448885,0.0,1906.6183640604904,21273.5817664935,758.9344524468662,1607.0330156809202,470.83153113070097,2278.7597852854133,42.741796656077554,1472.8933409663139,60,3450,790
103,4000,3,3,0,0,3030.280263602055,0.30851688982935727,13.167139406710962,14.148904776995735,533.0700609068552,1.2063394594058532,5519.399377745912,0.0,1868.0431494203265,21042.428976556308,746.4501414682771,1575.4790365568347,435.85193407250546,2224.046909612283,40.19300507320152,1436.431114349765,60,3450,790
103,4000,4,3,0,0,20171.280263602053,0.6104128658959467,6.697702391547309,8.659573242431133,503.3177959256743,0.7314507940860456,4636.686866382497,0.0,1862.9316076665298,20492.656254092108,719.0271575848142,1503.174913075636,272.7509661825818,2121.803141774985,26.172513820538477,1321.5358605020456,60,3450,790
103,4000,5,3,0,0,30744.280263602053,0.6909898817727167,4.2276818319457545,5.846505119337602,468.708614774391,0.49132515565163437,4534.046540033834,0.0,1818.6941651432637,19806.093177295767,676.4654115777056,1415.0333330343283,187.61718452803316,2016.8498611756197,18.19555739592994,1237.0955444665976,60,3450,790
103,4000,6,3,0,0,31010.280263602053,0.6866429150292475,4.179658910371803,5.758116431359583,467.21213459883035,0.48373534864757173,4540.259987787689,0.0,1815.7885052652061,19774.0880697114,674.3548127466751,1411.0167463968007,184.85321222944555,2012.5140601860157,17.922701232613313,1234.7638503803962,60,3450,790
103,4000,7,3,0,0,31007.280263602053,0.7105198800751764,4.180200522269254,5.882080452012297,470.5468620189559,0.4479253797410262,4449.365158572377,0.0,1756.2767382792103,19626.636204289556,670.6241535972533,1391.5898374828857,174.53344231520808,1971.416063278567,17.429895330489114,1220.7639791782703,60,3450,790
103,4000,8,3,0,0,31009.280263602053,0.7124728858658869,4.179839447670953,5.891921709329264,470.2874754271644,0.43861706840664655,4431.2426591820895,0.0,1740.2015476622414,19570.69774439753,668.1982720936486,1384.7652793402751,171.7213260988313,1959.680842206417,17.255307800311776,1216.6006655703945,60,3450,790
103,4010,1,3,0,0,608.2802636020549,0.10515289010496914,14.35958248242487,14.558746144439919,512.7073817057036,1.231585791034254,6285.8823055022085,0.0,1831.3910672813763,20670.848354677848,715.87026391509,1525.0173071549311,453.0403584096101,2157.259340887942,40.98282488519212,1400.3986081752255,50,3440,780
103,4010,2,3,0,0,657.2802636020549,0.2265538871476251,14.335457911528923,14.951694059527158,515.8100878938079,1.257664570921028,5851.2436738993065,0.0,1836.9241430598352,20719.764204383173,721.078849395014,1531.4775608764144,463.07858310874605,2161.5509484991553,42.239739566168865,1397.8972331702405,50,3440,780
103,4010,3,3,0,0,3355.280263602055,0.37132787706347287,13.007129497707238,14.395007381009375,510.17423686529577,1.133641149899247,5268.097580719624,0.0,1796.8820059765098,20483.7112843008,710.808103948829,1499.6248271869565,428.2418464713937,2101.358936935405,40.10087606215058,1353.272096429376,50,3440,780
103,4010,4,3,0,0,20079.280263602053,0.5968678891846735,6.721524537531087,8.598694551295328,479.6113049564085,0.6955010708159305,4648.605124915699,0.0,1806.418594522166,19975.836334836516,683.1780546448566,1434.4376165861136,268.2768631015379,2020.6743015603483,25.71324462298494,1256.9045638989378,50,3440,780
103,4010,5,3,0,0,29003.280263602053,0.6570328772255976,4.578430694178392,6.149223841945469,449.63524262257675,0.4935246523056159,4573.990826543438,0.0,1766.6468352067982,19362.73719515081,645.7921560505224,1356.9098236775028,194.68295361717003,1927.5884622133392,18.82274671601925,1184.1218593335304,50,3440,780
103,4010,6,3,0,0,29008.280263602053,0.6583558619210321,4.577345475496208,6.154626080961661,449.77876673115935,0.4934396419935881,4571.4776851070255,0.0,1766.3423355657483,19363.618377494568,645.948627371809,1357.0049752331893,194.6861741674388,1927.4408216947102,18.83267500978457,1184.0213182637335,50,3440,780
103,4010,7,3,0,0,28994.280263602053,0.7258918583581049,4.580384087806325,6.535695669505147,467.44937275052905,0.5058896400123332,4459.627617239304,0.0,1772.0090109171833,19635.81453458016,668.4861526489004,1391.2525509328982,198.45256846798029,1963.3419786833074,19.641746982168353,1207.3423093028305,50,3440,780
103,4010,8,3,0,0,29007.280263602053,0.7107718885132868,4.577562519232645,6.4426799052914685,472.5611100560453,0.45100085277019974,4388.534432371267,0.0031507295833618112,1703.5279792351623,19490.00721235009,664.4362682219429,1373.8979331567475,179.1815081192477,1932.5299301983014,18.198312080035713,1208.5122877335568,50,3440,780
103,4020,1,3,0,0,805.2802636020549,0.11025588961335003,14.262591860659535,14.471602425245875,555.3000956800007,0.46036058734535396,7856.263607699242,2.1718938361682345,542.1352376954907,2282.860822909176,595.0285431383489,678.9870212070067,17.510562722356262,17793.064602909733,16.48406577717458,17663.85881518746,40,3430,770
103,4020,2,3,0,0,854.2802636020549,0.23020789029093564,14.238467289763589,14.867407765833683,546.0393379601253,1.3338603097227937,5824.287312061534,0.0,1911.953681212128,21373.804076044107,766.5563871776914,1620.9134775076118,469.2953906855169,2299.1300826691736,42.6890918934073,1488.8826707570609,40,3430,770
103,4020,3,3,0,0,10219.280263602055,0.4575748741814691,10.003402579470599,11.618441526267398,526.1070211278998,0.5265717211604626,3225.2222151141937,1.0145865754089225,783.2933553589203,25944.445456179834,48882.14028977279,,,,-65.92488078743999,,40,3430,770
103,4020,4,3,0,0,20664.280263602053,0.6264778673836786,6.570046761438583,8.604351185927182,510.5020882968383,0.6706443751488709,4557.50610914922,0.0,1813.0784902662917,20438.66967118015,720.7192742463047,1495.7287400490993,252.91736396987517,2100.40645425841,24.859599734433875,1321.676115782957,40,3430,770
103,4020,6,3,0,0,28009.280263602053,0.6322738826462824,4.794172168196688,6.308219690736406,479.11240189178403,0.5306175889517689,4613.460085143824,0.0,1827.2680282691772,20002.19364346773,688.0982658369794,1440.3169054762427,200.55000386695238,2051.111647698435,19.33906775684347,1269.7034933990046,40,3430,770
103,4020,7,3,0,0,28010.280263602053,0.7172608673760492,4.793955124460251,6.786884588870513,489.7436042501644,0.5599937440700764,4493.423016884257,0.0,1839.4746146951745,20179.79263221744,703.5578469353051,1462.7867866567103,211.71374253803478,2069.919871485463,20.77179649420437,1274.1818196045213,40,3430,770
103,4020,8,3,0,0,28016.280263602053,0.7315618694016535,4.79265286204163,6.87426749249177,491.576551190183,0.5478324955235272,4457.608850025129,0.0,1819.6166906302528,20141.103237053918,703.2785007649749,1457.3512512936195,208.63016264495798,2055.931032627207,20.700807275752297,1268.6788268793837,40,3430,770
103,4030,1,3,0,0,511.28026360205496,0.10527888687344372,14.407339286035212,14.60743768085118,509.09516438558535,1.317237757152527,6218.443163815019,0.0,1876.7125313066645,20755.004437700187,718.1094292883097,1536.538086347007,478.53371019693134,2184.1037631615413,42.62860264732751,1403.8808643906277,30,3420,760
103,4030,2,3,0,0,572.2802636020549,0.22674289347620785,14.377306656960666,14.996215918500354,512.631735874534,1.340929332448084,5821.3316402907885,0.0,1880.7155214695651,20805.264923554085,723.681654051499,1543.230679433763,487.72381138119965,2188.234522410232,43.85515165177009,1402.071170655035,30,3420,760
103,4030,3,3,0,0,3272.280263602055,0.3572158813664514,13.047993566775881,14.338343264075647,518.4003843496461,1.2398254905312247,5331.711058468757,0.0,1872.3802763978986,20834.57172565414,731.102011501164,1547.3057289062067,453.5481954598314,2183.9807472118505,41.709539230736354,1395.0963074519343,30,3420,760
103,4030,4,3,0,0,20318.280263602053,0.6541348993966181,6.6596387452471415,8.922700522024455,486.4856324152345,0.7276672139677747,4569.54788827417,0.0,1828.4667776569431,20131.680023052944,695.2422454088747,1454.7852893976242,279.0319974861216,2045.4440432707754,26.948141616810517,1264.9224347541126,30,3420,760
103,4030,5,3,0,0,29002.280263602053,0.7127878964135248,4.57864773791483,6.45591662370619,454.94357499083867,0.5203299598909781,4506.524436599143,0.0,1782.9425567745284,19488.471178386408,654.929430633675,1372.6198747983528,204.71081399588456,1944.322917628412,19.905163323364757,1187.4721054601628,30,3420,760
103,4030,6,3,0,0,29005.280263602053,0.7133548557946283,4.5779966067055184,6.4582998082521135,455.01014935431806,0.5210057600756292,4506.424299383976,0.0,1783.6628414305621,19491.8509068333,655.1178069950577,1373.0553767078356,204.92815590244652,1944.984357240086,19.923098175813262,1187.698843259221,30,3420,760
103,4030,7,3,0,0,28998.280263602053,0.7390588820168573,4.579515912860577,6.614254181500408,456.5858394658885,0.49694979117183447,4439.1074850976465,0.0,1742.4343643145137,19378.77077394419,651.9021429449963,1357.7717583662873,198.7448479787188,1911.8434159356857,19.74630003478501,1173.178109652967,30,3420,760
103,4030,8,3,0,0,29004.280263602053,0.7409488856980402,4.578213650441955,6.624000066202672,460.3138144192279,0.4935557053953038,4427.717291535121,0.0,1740.6343505281584,19428.870823698442,656.0539839826165,1364.2198059238708,196.94496853998507,1919.882350392661,19.64322553626565,1180.5565455977448,30,3420,760
103,4040,1,3,0,0,452.28026360205496,0.10490088911743939,14.436387238746656,14.636071364086163,517.6725379887024,1.2613056732566765,6274.620758264651,0.0,1849.6745871301791,20797.80742742113,724.2619385828883,1542.3518750003918,459.3981037411808,2185.1650003643736,41.49208609405084,1417.5116015581357,20,3410,750
103,4040,2,3,0,0,511.28026360205496,0.22056889535876095,14.407339286035212,14.999329774284236,521.457889855741,1.2872230996086804,5869.685007605143,0.0,1856.4249126072093,20860.701085786128,730.3864606811827,1550.7557362637779,468.71829789798846,2192.701461145561,42.6660613343199,1417.6186691420373,20,3410,750
103,4040,3,3,0,0,3372.280263602055,0.3049258887955743,12.998759748620888,13.946756572665876,519.0755272006239,1.1222432059082041,5537.8009654262005,0.0,1811.859821900136,20671.747070772355,722.3707194615372,1525.342756828494,416.47564104683545,2145.831557245395,38.72656200244973,1390.8994424249659,20,3410,750
103,4040,4,3,0,0,19005.280263602053,0.6296909153649408,7.047307983877815,9.253451454339652,507.4850840887771,0.7719849027864957,4601.716609172134,0.0,1863.1528711108324,20550.936393299507,724.1763101030731,1510.70092226251,288.20221337967314,2126.7018843266414,27.832543118807575,1324.4738499419623,20,3410,750
103,4040,6,3,0,0,20003.280263602053,0.6523078978249628,6.741203701604643,9.0181639124565,504.8284088294364,0.6612230651707788,4485.845616632635,0.0007037844409042756,1770.0469192723435,20216.890409772943,708.0127587571175,1465.610979099763,254.98038359240581,2046.7487894780545,25.411013742778596,1290.1846183976475,20,3410,750
103,4040,7,3,0,0,19999.280263602053,0.6490949094483454,6.7423352016718034,8.995502443971143,504.4415690648701,0.6416059697741395,4471.831005283337,0.0024922270658372233,1750.1160946491384,20145.80430823255,704.239473980805,1456.0918028408587,248.97901724261843,2030.7408106038743,24.94224607938641,1284.926440478737,20,3410,750
103,4040,8,3,0,0,20003.280263602053,0.6517408788392145,6.741203701604643,9.01388616513904,505.24788553495904,0.6290861904662411,4452.5056614142695,0.004121041248788494,1736.5971747215367,20110.306300255248,702.9067938970638,1451.3164273423706,245.14760478677997,2021.4267752308097,24.68596103724524,1282.3930887259546,20,3410,750
103,4050,1,3,0,0,-141.71973639794507,0.10502689333649456,14.739961604966986,14.944122731237417,546.1427968094156,1.2737448063231096,6318.6442204104505,0.0,1864.3152776054987,21247.46960324154,758.6148260358138,1603.6814598922426,452.4736392867166,2270.623278382671,41.34981767632074,1489.2608027901829,10,3400,740
103,4050,2,3,0,0,-98.71973639794506,0.20362189413996518,14.715445637186031,15.245348732597254,548.4550836719131,1.2976781062779126,5960.730059009474,0.0,1870.8480303480392,21289.209996456128,762.8820191274968,1609.311450673579,461.0623506827166,2275.225264157091,42.370823155256446,1487.3232855927617,10,3400,740
103,4050,3,3,0,0,143.28026360205493,0.20696088673563778,14.588519736845582,15.127954627736255,548.6009629609038,1.2747459049459604,5952.021155708872,0.0,1863.3248705340632,21267.319829577973,761.9687205143151,1606.317648060601,453.9472823575756,2269.4747092022194,41.82509436766541,1485.4361351887849,10,3400,740
103,4050,4,3,0,0,20075.280263602053,0.606128901262005,6.722560283008643,8.6624126458263,509.59092310936154,0.7301682250233048,4636.625640372403,0.0,1867.0145001172257,20595.665323075507,727.1253545615823,1517.28458594797,270.4241948506271,2142.5256194252497,26.054050478064873,1338.4641510647348,10,3400,740
103,4050,5,3,0,0,30051.280263602053,0.7014478743264276,4.352794180256838,6.075443379191688,478.85571479409856,0.5073240495307549,4514.907775189841,0.0,1828.5937599496128,19984.828820776187,689.768388039083,1438.286932193941,192.1668670183037,2046.6983354387062,18.76004832407575,1258.5357987513,10,3400,740
103,4050,6,3,0,0,31009.280263602053,0.6848159134575922,4.179839447670953,5.749187225134069,471.43323068193286,0.48222807637564036,4540.451277498164,0.0,1819.1694769491792,19845.890086036998,679.9077962391698,1420.6708244517904,183.28990567571853,2027.3921109967823,17.829001949689648,1246.4782060940947,10,3400,740
103,4050,7,3,0,0,30992.280263602053,0.6884069144913751,4.182908581756506,5.771494621972848,469.3910870928236,0.4407721671776582,4474.896492812854,0.0,1752.920327265565,19602.792033104433,668.6661668845378,1388.898254437171,171.34877964234542,1971.9007969734714,17.074202398105086,1224.298778385361,10,3400,740
103,4050,8,3,0,0,31008.280263602053,0.721796900052746,4.1800199849701025,5.94216388129647,470.92829694617717,0.43392482764637424,4409.76132753371,0.0,1728.7854063556515,19540.900791853306,667.6905907837257,1381.4995487196059,170.3697824006087,1953.3538545057697,17.24703968745635,1214.602960023476,10,3400,740
103,4060,1,3,0,0,971.2802636020549,0.10502689333649456,14.180863722522249,14.377280862991729,546.5946749865349,1.2832476809676079,6275.001643493351,0.0,1899.9961472160026,21359.4121450565,764.6242457153314,1619.3265632275893,450.13955124710736,2301.7287776101666,40.78493086303169,1500.887027970371,0,3390,730
103,4060,2,3,0,0,1014.2802636020549,0.2236558944174844,14.159693180715603,14.75526921224122,549.8219809821197,1.3100427822061929,5857.693777189653,0.0,1905.5970473253783,21408.64860758825,769.993286616999,1625.9889527357245,459.91027821997346,2306.327248173023,41.9992026053038,1498.4829376287764,0,3390,730
103,4060,3,3,0,0,2935.280263602055,0.3645238876530725,13.213911533958203,14.573531601445861,546.6728427554818,1.2025830932896435,5295.810598604217,0.0,1860.6940785568543,21196.10406220088,761.6533177609974,1596.583362482706,432.64095266216515,2246.6570901581367,40.64481909953915,1456.9121387065545,0,3390,730
103,4060,4,3,0,0,20389.280263602053,0.5872288644501764,6.641254263020529,8.433196598398675,500.73249251149025,0.7163999807211638,4682.0674118587185,0.0,1859.997237100111,20451.15165992856,715.4370544810027,1498.137203144185,266.65496690708807,2119.8284431512025,25.499410306804446,1322.687398697159,0,3390,730
103,4060,5,3,0,0,30845.280263602053,0.6788938939759332,4.209447564731585,5.760193886105903,462.37493778150684,0.4827053949202342,4551.926353003382,0.0,1807.5535089820862,19678.45793180926,667.5548337772575,1398.7823366108573,185.27957825952038,1996.604228430143,17.940737331481472,1224.747727334552,0,3390,730
103,4060,6,3,0,0,31014.280263602053,0.6898559034058649,4.178936761175202,5.773343680437358,462.6542865350319,0.4816816993769114,4535.358540389753,0.0,1806.3151442365543,19676.288386070344,667.8892136240615,1398.423241568736,185.10572784851425,1994.829428775534,17.966517181349502,1222.7622330118147,0,3390,730
103,4060,7,3,0,0,30996.280263602053,0.7311838567444879,4.182186432559906,5.996566999864773,466.6038362574847,0.497184503898196,4496.991569482785,0.0,1813.4114592841802,19750.602576260848,673.9829233188015,1407.5500682801355,191.21220927575638,2001.703618068599,18.680576112171458,1222.6133352224497,0,3390,730
103,4060,8,3,0,0,31010.280263602053,0.7309319079110224,4.179658910371803,5.991553400342172,465.5758612829489,0.49181666093844145,4494.005664156328,0.0,1806.0429935735488,19710.025273181425,671.7207462308711,1402.224200606528,189.76538108510758,1993.106285851837,18.580071416411386,1218.2417453571088,0,3390,730
103,4070,1,4,0,0,798.2802636020549,0.10515289010496914,14.266038227930386,14.463904455545208,499.1520169514552,1.1803997173958258,6306.075877587401,0.0,1791.5744039109197,20346.85084051562,694.8808588618058,1481.828011938942,444.1160289631399,2091.3553257877397,40.40338741573433,1357.8076829281822,1010,3380,720
103,4070,2,4,0,0,866.2802636020549,0.23234988750906765,14.23255923158499,14.871260329444269,503.7787698551834,1.206311649079723,5837.104461042793,0.0,1798.6172237732217,20422.708035534175,702.063772212221,1491.785244330447,453.6949047981817,2100.339876308287,41.664329132093044,1358.8164310488708,1010,3380,720
103,4070,3,4,0,0,3428.280263602055,0.37750187518091977,12.971188810454095,14.400967000816769,503.6828754556671,1.103551032606389,5240.1225543908795,0.0,1771.1404332043376,20303.672604655098,699.8947379222791,1475.7375101622572,422.60909737993416,2063.857856401846,39.85545567691401,1330.1210492018017,1010,3380,720
103,4070,4,4,0,0,20038.280263602053,0.6107908785531122,6.732140928676031,8.706701883186387,481.5937524540513,0.7074346398797592,4627.580928901841,0.0,1812.5753969741395,20018.49032101663,686.7123666316053,1440.1965879877928,272.26644785387424,2028.4238885166199,26.1907415868903,1259.7578574826273,1010,3380,720
103,4070,6,4,0,0,21001.280263602053,0.6250918805787165,6.482785204954525,8.48056995018083,478.8002799719137,0.5988084360333878,4518.692784357446,0.0009113705954377709,1712.3166095873623,19658.34675458403,669.4170465694119,1392.5812267880508,238.471652161342,1945.7594364924812,23.704499292194022,1226.8196835799276,1010,3380,720
103,4070,7,4,0,0,20996.280263602053,0.6238949001023371,6.484079886801468,8.474080104848527,478.18258683359926,0.5385950807926057,4453.2448675131445,0.004117519861929218,1642.884200250605,19410.835058390603,658.0227346284223,1361.2240538192032,219.4890377431463,1891.612560692969,22.365486574929882,1209.504792320086,1010,3380,720
103,4070,8,4,0,0,20999.280263602053,0.6283678710648615,6.483303077693303,8.50375177813898,479.16339177092425,0.4928501936209913,4374.126343253813,0.027214695496426477,1587.0658202333896,19206.01861917506,648.644175522858,1336.0387849194963,204.42497891988035,1849.614701212875,21.26293397250171,1197.4366883402722,1010,3380,720
103,4080,1,4,0,0,924.2802636020549,0.10553088786097348,14.204003617055095,14.401816016243846,507.74478258926337,1.206944101456782,6286.192807169873,0.0,1821.260154030472,20552.501972644644,708.185889833806,1506.9661034091312,448.56571829358575,2128.653070259903,40.546509028879335,1379.493898901056,1000,3370,710
103,4080,2,4,0,0,964.2802636020549,0.2130718827435571,14.1843100897931,14.734507742625658,510.66915635182636,1.2252137825551368,5908.5274422951225,0.0,1823.9979461294135,20592.540947995312,712.6492604531174,1512.2155549766917,455.93048516369333,2131.5112636467857,41.53645805461088,1377.5703067305976,1000,3370,710
103,4080,3,4,0,0,2929.280263602055,0.3572158813664514,13.216865563047504,14.523915447096774,510.0885830454452,1.1628482459713363,5326.634200212957,0.0,1808.5969541437294,20508.24370781028,711.5855961524715,1500.8047036863898,438.7724997672257,2104.0433920513574,40.81537206656256,1351.9874808557913,1000,3370,710
103,4080,4,4,0,0,20443.280263602053,0.6230758726784784,6.627271699073528,8.655507718731135,475.6652525235173,0.6890775611235704,4604.408910999287,0.0,1795.9566227432947,19865.230978163756,676.9223792222967,1417.7225563587854,269.0975485601751,1991.5607476515734,25.880398933923406,1233.9705034025408,1000,3370,710
103,4080,6,4,0,0,22000.280263602053,0.6415978968331415,6.224107771935017,8.252614593153455,469.9234512150424,0.5062771961786515,4409.254044055632,0.00919969368363143,1616.6460364839456,19178.941648308682,644.0943368577052,1329.8940193715648,210.23135657384307,1843.6687762176684,21.505561045662834,1177.232820305486,1000,3370,710
103,4080,7,4,0,0,21995.280263602053,0.6463228762337763,6.225402453781961,8.286685139250755,471.4259836478067,0.4767398066654319,4347.646579569976,0.02998990632001809,1579.0029539244747,19048.588548506068,638.3501290582394,1314.155151639675,200.1659736570049,1817.6274394193545,20.763822912555007,1170.891961075037,1000,3370,710
103,4080,8,4,0,0,22000.280263602053,0.6440548598954279,6.224107771935017,8.269393854186912,473.12373881161164,0.49272395274854475,4377.949129198342,0.01966877372767574,1601.6918732643808,19161.234749138144,644.2446932302513,1328.0811756779003,204.98874994694648,1839.8119079090898,21.09955665930522,1180.575860728811,1000,3370,710
103,4090,1,4,0,0,518.2802636020549,0.10868088902922451,14.403892918764361,14.611425427454948,522.2718375749913,1.2736167698463887,6253.851278894704,0.0,1864.192498390156,20892.240687093166,730.870238896024,1552.415683168942,462.2570280088608,2198.572573010126,41.64116540702849,1423.953308722331,990,3360,700
103,4090,2,4,0,0,584.2802636020549,0.22907388212176144,14.371398598782067,15.000894147875368,525.9438685679128,1.3021445048638807,5831.636225931146,0.0,1871.368624390533,20953.48046034562,736.9867235748591,1560.608270494392,472.6412206996806,2205.5187292269916,42.92469534399818,1423.0271786031674,990,3360,700
103,4090,3,4,0,0,2741.280263602055,0.29749187828989804,13.30942514117889,14.236762944558514,522.2936484463478,1.17179455305755,5565.812707542979,0.0,1832.63428097443,20769.825803888798,728.1658825524859,1535.8415952518833,432.81628982494686,2161.1614802600247,39.965833780919056,1396.6704273981463,990,3360,700
103,4090,4,4,0,0,20503.280263602053,0.6561509072968561,6.611735516910195,8.87353598732811,503.33991246518883,0.7417300908263057,4570.056332561311,0.0,1863.5929076978755,20470.501029563315,719.1984254081813,1497.4871671011324,278.864659794054,2106.6913462415687,26.91227347226917,1304.6105941851586,990,3360,700
103,4090,6,4,0,0,22026.280263602053,0.6789568960854608,6.217375426330905,8.508299721003928,499.7607625133875,0.6117274067601938,4436.0761047429205,0.0020125913143491676,1754.9587234243227,20070.57225206732,699.8589804660141,1443.9083875207864,238.79805692856002,2013.4390367347103,23.919939800102583,1264.712844270771,990,3360,700
103,4090,7,4,0,0,22077.280263602053,0.6777598560044367,6.204169671492071,8.481439248882529,501.08638267320487,0.5969177954049131,4421.1955418665475,0.0044152824183190465,1741.1912199130377,20041.46290919789,699.0155113794128,1440.4017948064306,233.6619848524635,2006.940583401316,23.523641518724304,1264.9327701173704,990,3360,700
103,4090,8,4,0,0,22027.280263602053,0.6799018681237299,6.217116489961517,8.514913579871163,504.2998522724663,0.602853323060429,4419.592278509008,0.0042484199790183905,1748.6283168250711,20111.021567564167,703.8463506063854,1449.5634946470561,234.96303284225144,2019.9947249221234,23.657583311683283,1273.1473747163923,990,3360,700
103,4100,1,4,0,0,-70.71973639794506,0.10641288759203732,14.699481751189131,14.906154377773092,537.1354208438111,1.228539444712264,6332.947028286995,0.0,1833.4969423308387,21011.64448911979,743.1334683038012,1568.5741352937575,445.5411036969774,2212.7744966155765,40.815801068274354,1451.4716099984062,980,3350,690
103,4100,2,4,0,0,-18.719736397945056,0.22264789046736538,14.669834534337742,15.282189195346824,541.1244020095791,1.2538851660835921,5891.680917224815,0.0,1840.2924876502402,21075.679807091197,749.457839857562,1577.1574659620428,454.66462496948543,2220.3267077299765,41.98299564711842,1451.437687996185,980,3350,690
103,4100,3,4,0,0,26000.280263602053,0.6187919080445368,5.230213034698457,6.807446427715802,488.289038898718,0.48375461473459047,4518.978536275547,0.0010670233390218486,1718.8131033605102,19787.233933103405,681.9521847186548,1409.312282016166,188.91356138734196,1983.2083113646052,18.925802834602532,1257.2156841703863,980,3350,690
103,4100,4,4,0,0,21001.280263602053,0.6085858643242914,6.482785204954525,8.36962038904654,506.9747696778988,0.7058019544117814,4635.6463428113075,0.0,1865.3288975466023,20535.874851514985,723.2281181828162,1506.8054286507636,262.76473600317917,2127.0549528995334,25.260617873952178,1325.8063431365608,980,3350,690
